stop_id,stop_name,stop_lon,stop_lat
42090,LEVESQUE/LESAGE,-73.656625,45.593596
42091,LEVESQUE/LESAGE,-73.656652,45.593875
42092,LEVESQUE/J.-BRODEUR,-73.654685,45.596478
42093,LEVESQUE/J.-BRODEUR,-73.654647,45.596667
42094,LEVESQUE/MONDOR,-73.653445,45.597568
42095,LEVESQUE/MONDOR,-73.65342,45.597775
42096,LEVESQUE/R.-DE-LIMA,-73.650798,45.599902
42097,LEVESQUE/DES ILES,-73.751622,45.529355
42098,LEVESQUE/R.-DE-LIMA,-73.650759,45.600064
42099,LEVESQUE/CONCORDE,-73.648149,45.60166
42100,LEVESQUE/CONCORDE,-73.648239,45.601741
42101,LEVESQUE/SUZANNE,-73.646449,45.603714
42102,LEVESQUE/SUZANNE,-73.646475,45.603966
42103,LEVESQUE/BELLEVILLE,-73.645518,45.60556
42104,LEVESQUE/FACE AU 4600,-73.645889,45.605281
42105,LEVESQUE/FACE AU 4760,-73.644817,45.607271
42106,LEVESQUE/CHAMPAGNAT,-73.645022,45.607027
42107,LEVESQUE/DESNOYERS,-73.644836,45.609547
42108,LEVESQUE/92E AV.,-73.749206,45.530443
42109,LEVESQUE/DESNOYERS,-73.645042,45.610015
42110,LEVESQUE/S. CESAIRE,-73.644972,45.612426
42111,LEVESQUE/S. CESAIRE,-73.645151,45.612525
42112,LEVESQUE/J.BLANCHARD,-73.645016,45.614776
42113,LEVESQUE/J.BLANCHARD,-73.645194,45.61419
42114,LEVESQUE/S. FRANCOIS,-73.643853,45.616351
42115,LEVESQUE/S. FRANCOIS,-73.644085,45.616495
42116,LEVESQUE/FACE AU 5682,-73.642615,45.618404
42117,LEVESQUE/FACE AU 5699,-73.64282,45.618314
42118,LEVESQUE/FACE AU 6099,-73.640445,45.62233
42119,LEVESQUE/92E AV.,-73.749346,45.530236
42120,LEVESQUE/FACE AU 6099,-73.640689,45.622438
42121,LEVESQUE/MASSON,-73.639273,45.625391
42122,LEVESQUE/MASSON,-73.639746,45.62486
42123,LEVESQUE/LIMOGES,-73.638264,45.627129
42124,LEVESQUE/LIMOGES,-73.638316,45.627417
42125,LEVESQUE/FACE AU 6325,-73.636449,45.629921
42126,LEVESQUE/FACE AU 6321,-73.636552,45.630019
42127,LEVESQUE/LEGRIS,-73.63389,45.632182
42128,LEVESQUE/LEGRIS,-73.634031,45.632272
42129,LEVESQUE/MALEPART,-73.632123,45.633588
42130,LEVESQUE/86E AV.,-73.74752,45.531319
42131,LEVESQUE/MALEPART,-73.632021,45.633903
42132,LEVESQUE/FACE AU 6644,-73.627795,45.636859
42133,LEVESQUE/FACE AU 6644,-73.627949,45.63694
42134,LEVESQUE/R. LORTIE,-73.621071,45.641411
42135,LEVESQUE/R. LORTIE,-73.620982,45.641744
42136,LEVESQUE/S. JEAN,-73.616537,45.644916
42137,LEVESQUE/S. JEAN,-73.616576,45.645069
42138,LEVESQUE/CEPAGES,-73.614154,45.646502
42139,LEVESQUE/CEPAGES,-73.614039,45.646817
42140,LEVESQUE/PINSONS,-73.610539,45.648062
42141,L.-PAYETTE/FERRIER,-73.773635,45.551857
42142,L.-PAYETTE/FAVREAU,-73.770556,45.553538
42143,L.-PAYETTE/FAFARD,-73.775052,45.550999
42144,L.-PAYETTE/GOYER,-73.771262,45.553081
42145,L.-PAYETTE/FERRIER,-73.773711,45.551587
42146,L.-PAYETTE/FAVREAU,-73.770468,45.553871
42147,L.-PAYETTE/BARBE,-73.768237,45.555874
42148,L.-PAYETTE/BARBE,-73.768199,45.556135
42149,L.-PAYETTE/C. LABELLE,-73.767197,45.556506
42150,L.-PAYETTE/GOYER,-73.771145,45.553375
42151,LOUISE/JESSOP,-73.735831,45.574275
42152,LOUISE/ROUEN,-73.731632,45.575229
42153,LOUISE/ROUEN,-73.73139,45.575382
42154,LOUISE/GOYA,-73.729449,45.575474
42155,LUCERNE/TOULOUSE,-73.720172,45.59997
42156,LUCERNE/GENEVE,-73.721021,45.600742
42157,LUCERNE/BERNINA,-73.718731,45.598731
42158,LUCERNE/BEAUCOURT,-73.720619,45.602875
42159,LUCERNE/GENEVE,-73.721316,45.600894
42160,LUCERNE/LUNEBOURG,-73.717984,45.604302
42161,LUCERNE/BEAUCOURT,-73.720581,45.603082
42162,LUCERNE/LUNEBOURG,-73.717895,45.604527
42163,MCNAMARA/LOUISE,-73.728546,45.575586
42164,MCNAMARA/PINE,-73.726835,45.573835
42165,MCNAMARA/PINE,-73.726476,45.57379
42166,MCNAMARA/MAPLE,-73.724752,45.57203
42167,MCNAMARA/MAPLE,-73.724406,45.572004
42168,MCNAMARA/S. MARTIN,-73.72362,45.571033
42170,MONSELET/PIE-IX,-73.637058,45.590013
42175,MIRELLE/CHIMENE,-73.587738,45.670829
42176,CHIMENE/MIRELLE,-73.587623,45.670739
42177,M.-BARBEAU/MIRELLE,-73.588741,45.672016
42178,M.-BARBEAU/LAMBERT,-73.587151,45.672755
42179,M.-BARBEAU/ROXANE,-73.585855,45.673152
42180,M.-BARBEAU/MELISANDE,-73.583904,45.673028
42181,M.-BARBEAU/VERSAILLE,-73.580388,45.673345
42182,M.-BARBEAU/MELISANDE,-73.583096,45.673118
42183,M.-BARBEAU/ROXANE,-73.585599,45.673251
42184,M.-BARBEAU/M. MOULIN,-73.579733,45.673444
42185,M.-BARBEAU/LAMBERT,-73.587036,45.672935
42187,MASSON/VERNER,-73.641514,45.63453
42188,MASSON/FACE AU 1325,-73.641715,45.637851
42189,MASSON/FACE AU 1368,-73.641872,45.639173
42190,MASSON/FACE AU 1355,-73.642129,45.639164
42191,MASSON/FACE AU 1490,-73.642226,45.642178
42192,MASSON/FACE AU 1495,-73.642432,45.642313
42193,MASSON/FACE AU 1540,-73.642473,45.643536
42194,MASSON/FACE AU 1601,-73.642888,45.645264
42196,MASSON/FACE AU 1601,-73.643081,45.645299
42197,MASSON/AUT.25,-73.643251,45.646829
42199,MASSON/AUT.25,-73.643644,45.647083
42201,MASSON/FACE AU 2155,-73.640048,45.659369
42202,MASSON/FACE AU 2185,-73.640198,45.659493
42203,MASSON/FACE AU 2315,-73.636606,45.662746
42204,MASSON/FACE AU 2505,-73.635082,45.664187
42205,MASSON/FACE AU 2315,-73.636811,45.662746
42206,MASSON/FACE AU 2505,-73.635147,45.664403
42208,MASSON/FACE AU 2765,-73.63087,45.668322
42209,MASSON/FACE AU 2765,-73.630973,45.668502
42210,MASSON/FACE AU 3150,-73.628082,45.672798
42211,MASSON/FACE AU 3370,-73.627126,45.675642
42212,MASSON/FACE AU 3135,-73.628505,45.672491
42213,MASSON/FACE AU 3370,-73.627371,45.67593
42214,MASSON/SOISSONS,-73.627042,45.678351
42216,MASSON/SOISSONS,-73.627223,45.678575
42217,MASSON/DURANLEAU,-73.626895,45.681194
42218,MASSON/DURANLEAU,-73.627114,45.68141
42219,MASSON/BEAUMONT,-73.626823,45.683507
42220,MASSON/BEAUMONT,-73.627028,45.683426
42221,MASSON/BERLOIN,-73.626828,45.685702
42222,MASSON/BERLOIN,-73.627034,45.685855
42223,MASSON/M.-ILES,-73.628322,45.687788
42224,MASSON/M.-ILES,-73.628412,45.687689
42229,MASSON/B.-LEFEBVRE,-73.641179,45.632194
42238,MESY/FALAISE,-73.685087,45.58801
42239,BLOIS/FALAISE,-73.684895,45.588163
42240,MESY/F.-SEGUIN,-73.685855,45.58791
42244,MEXICO/VALOIS,-73.719395,45.584719
42245,MEXICO/FACE AU 2272,-73.720719,45.585895
42246,MICHELIN/GUILLET,-73.750768,45.588038
42247,MICHELIN/PEUGEOT,-73.748583,45.589491
42248,MICHELIN/GUILLET,-73.750309,45.588507
42249,MICHELIN/CORBUSIER,-73.752469,45.587278
42250,MICHELIN/BERGAR,-73.746575,45.59045
42251,MICHELIN/F.-HUGHES,-73.739927,45.594414
42252,MICHELIN/PEUGEOT,-73.748671,45.589221
42253,MICHELIN/INDUSTRIEL,-73.74438,45.591697
42254,MICHELIN/FACE AU 955,-73.741858,45.593312
42255,MICHELIN/FACE AU 950,-73.741422,45.593403
42256,MICHELIN/INDUSTRIEL,-73.743723,45.592257
42257,MICHELIN/F.-HUGHES,-73.739479,45.594505
42258,MICHELIN/BERGAR,-73.74655,45.590675
42259,M.-ILES/GARIEPY,-73.535787,45.696367
42260,M.-ILES/VAILLANCOURT,-73.552815,45.698412
42261,M.-ILES/ORMES,-73.684914,45.683671
42262,M.-ILES/SOUART,-73.686775,45.683596
42263,M.-ILES/SOUART,-73.686723,45.683506
42264,M.-ILES/DUMONTIER,-73.689519,45.682736
42265,M.-ILES/DUMONTIER,-73.689506,45.682646
42266,M.-ILES/SAINTE-MARIE,-73.691199,45.682032
42267,M.-ILES/SAINTE-MARIE,-73.691685,45.681671
42268,M.-ILES/FACE AU 3625,-73.692903,45.681138
42269,M.-ILES/FACE AU 3605,-73.693005,45.680985
42270,M.-ILES/FACE AU 3475,-73.695596,45.680278
42271,M.-ILES/TOURVILLE,-73.555744,45.699292
42272,M.-ILES/FACE AU 3475,-73.695749,45.680098
42273,M.-ILES/FACE AU 3375,-73.698662,45.679796
42274,M.-ILES/FACE AU 3400,-73.698559,45.679715
42275,M.-ILES/P.-DES-ILES,-73.700831,45.679595
42276,M.-ILES/P.-DES-ILES,-73.70101,45.679495
42277,M.-ILES/FACE AU 3165,-73.703231,45.679383
42278,M.-ILES/FACE AU 3195,-73.702871,45.679339
42279,M.-ILES/FACE AU 3090,-73.704873,45.67911
42280,M.-ILES/FACE AU 3095,-73.705296,45.678939
42281,M.-ILES/FACE AU 2935,-73.708454,45.679014
42282,M.-ILES/TOURVILLE,-73.555936,45.699184
42283,M.-ILES/FACE AU 3000,-73.7088,45.678923
42284,M.-ILES/FACE AU 2745,-73.71197,45.678684
42285,M.-ILES/FACE AU 2755,-73.711944,45.678603
42286,M.-ILES/FACE AU 2615,-73.715088,45.678453
42287,M.-ILES/FACE AU 2625,-73.714985,45.678363
42288,M.-ILES/FACE AU 2555,-73.716564,45.678261
42289,M.-ILES/FACE AU 2555,-73.716576,45.678189
42290,M.-ILES/FACE AU 809A,-73.719721,45.6783
42291,M.-ILES/FACE AU 809,-73.719721,45.678219
42292,M.-ILES/FACE AU 787,-73.72374,45.678535
42293,M.-ILES/FACE AU 9770,-73.557426,45.699085
42294,M.-ILES/FACE AU 787,-73.723727,45.678463
42295,M.-ILES/DEBIEN,-73.725537,45.678397
42296,M.-ILES/FACE AU 776,-73.725753,45.674788
42297,M.-ILES/DEBIEN,-73.725664,45.67818
42298,M.-ILES/DEBUSSY,-73.729311,45.672288
42299,M.-ILES/DEBUSSY,-73.729483,45.672125
42300,M.-ILES/FACE AU 776,-73.725652,45.675085
42301,M.-ILES/AUTEUIL,-73.731504,45.671681
42302,M.-ILES/AUTEUIL,-73.731553,45.671517
42303,M.-ILES/DELARCOHE,-73.735803,45.668505
42304,M.-ILES/DELAROCHE,-73.735982,45.668289
42305,M.-ILES/BOUVRETTE,-73.738234,45.666826
42306,M.-ILES/FACE AU 9770,-73.557374,45.699004
42307,M.-ILES/BOUVRETTE,-73.73817,45.666763
42308,M.-ILES/DUVAL,-73.740396,45.665193
42309,M.-ILES/DUVAL,-73.740395,45.664941
42310,M.-ILES/COUTU,-73.741772,45.662752
42311,M.-ILES/COUTU,-73.741528,45.662869
42312,M.-ILES/FACE AU 513,-73.744231,45.65876
42313,M.-ILES/FACE AU 513,-73.744141,45.65867
42316,M.-ILES/FACE AU 9660,-73.559955,45.698525
42318,M.-ILES/FACE AU 9660,-73.559929,45.698453
42319,M.-ILES/CONTANT,-73.562266,45.697777
42320,M.-ILES/CONTANT,-73.562278,45.697705
42321,M.-ILES/FACE AU 9440,-73.564974,45.697038
42322,LEVESQUE/GARIEPY,-73.535915,45.696205
42323,M.-ILES/FACE AU 9420,-73.565128,45.696894
42324,M.-ILES/GODARD,-73.567182,45.696542
42325,M.-ILES/GODARD,-73.567144,45.69647
42326,M.-ILES/CANNUEL,-73.568671,45.69619
42327,M.-ILES/CANNUEL,-73.568684,45.696118
42328,M.-ILES/FACE AU 9100,-73.572201,45.695135
42329,M.-ILES/FACE AU 9100,-73.572201,45.695054
42330,M.-ILES/FACE AU 8980,-73.574601,45.694324
42331,M.-ILES/FACE AU 8980,-73.57446,45.694297
42332,M.-ILES/FACE AU 8820,-73.57772,45.69362
42333,M.-ILES/ILE-MATHIEU,-73.539806,45.696429
42334,M.-ILES/FACE AU 8820,-73.577707,45.693557
42335,M.-ILES/FACE AU 8710,-73.580441,45.692898
42336,M.-ILES/FACE AU 8710,-73.580287,45.692862
42337,M.-ILES/M. MOULIN,-73.584099,45.69178
42338,M.-ILES/M. MOULIN,-73.584548,45.691581
42339,M.-ILES/FACE AU 8440,-73.587346,45.69112
42340,M.-ILES/FACE AU 8440,-73.58732,45.69103
42341,M.-ILES/FACE AU 8328,-73.590221,45.690209
42342,M.-ILES/FACE AU 8328,-73.590028,45.690173
42343,M.-ILES/CLAUDE,-73.593852,45.688866
42344,M.-ILES/ILE-MATHIEU,-73.540011,45.696321
42345,M.-ILES/CLAUDE,-73.594083,45.688676
42346,M.-ILES/FACE AU 8000,-73.597278,45.687873
42347,M.-ILES/FACE AU 8000,-73.597278,45.687801
42348,M.-ILES/FACE AU 7880,-73.599255,45.687556
42349,M.-ILES/FACE AU 7870,-73.599486,45.687412
42350,M.-ILES/FACE AU 7630,-73.604096,45.688002
42351,M.-ILES/FACE AU 7680,-73.604276,45.687948
42352,M.-ILES/FACE AU 7470,-73.608297,45.6896
42353,M.-ILES/FACE AU 7470,-73.608297,45.689501
42354,M.-ILES/FACE AU 7370,-73.610353,45.690354
42355,M.-ILES/FACE AU 10325,-73.544262,45.696877
42356,M.-ILES/FACE AU 7380,-73.610353,45.690255
42357,M.-ILES/FACE AU 7280,-73.612255,45.691072
42358,M.-ILES/FACE AU 7280,-73.612332,45.690999
42359,M.-ILES/REAUME,-73.614644,45.691852
42360,M.-ILES/REAUME,-73.614696,45.691771
42361,M.-ILES/FACE AU 7100,-73.617238,45.692011
42362,M.-ILES/FACE AU 7100,-73.617264,45.691921
42363,M.-ILES/VEZINA,-73.620499,45.691738
42364,M.-ILES/VEZINA,-73.62064,45.691648
42365,M.-ILES/DUGUAY,-73.6224,45.691898
42366,M.-ILES/FACE AU 10325,-73.544159,45.696724
42367,M.-ILES/DUGUAY,-73.622618,45.691835
42368,M.-ILES/FACE AU 6810,-73.624479,45.691842
42369,M.-ILES/FACE AU 6820,-73.624428,45.69177
42370,M.-ILES/FACE AU 6700,-73.626633,45.69013
42371,M.-ILES/FACE AU 6700,-73.626517,45.690094
42372,M.-ILES/CHARBONNEAU,-73.62731,45.68859
42373,M.-ILES/CHARBONNEAU,-73.627399,45.688365
42374,M.-ILES/MASSON,-73.628544,45.688226
42375,M.-ILES/MASSON,-73.628965,45.688165
42376,M.-ILES/FACE AU 6410,-73.632803,45.687801
42377,M.-ILES/VAILLANCOURT,-73.546175,45.697038
42378,M.-ILES/FACE AU 6410,-73.632751,45.687711
42379,TERMINUS CONTANT,-73.63605,45.6875
42380,M.-ILES/FACE AU 6300,-73.636037,45.687248
42381,M.-ILES/FACE AU 6196,-73.638784,45.687038
42382,M.-ILES/FACE AU 6190,-73.639297,45.686993
42383,M.-ILES/GUGLIA,-73.640865,45.687522
42384,M.-ILES/GUGLIA,-73.641121,45.687521
42385,M.-ILES/BELIVEAU,-73.643818,45.687572
42386,M.-ILES/BELIVEAU,-73.643804,45.687428
42387,M.-ILES/CHARPENTIER,-73.646292,45.686138
42388,M.-ILES/LECONTE,-73.546573,45.696975
42389,M.-ILES/CHARPENTIER,-73.646099,45.685985
42390,M.-ILES/PANORAMA,-73.652822,45.684654
42391,M.-ILES/PANORAMA,-73.652783,45.684438
42392,M.-ILES/FACE AU 5440,-73.655899,45.683093
42393,M.-ILES/FACE AU 5375,-73.656582,45.682663
42394,M.-ILES/BISSON,-73.658195,45.682532
42395,M.-ILES/BISSON,-73.658581,45.682504
42396,M.-ILES/MAURICE,-73.661664,45.683517
42397,M.-ILES/MAURICE,-73.661857,45.683463
42398,M.-ILES/RONDEAU,-73.669342,45.683713
42399,M.-ILES/VAILLANCOURT,-73.552379,45.698295
42400,M.-ILES/FACE AU 4655,-73.671935,45.68379
42401,M.-ILES/FACE AU 4655,-73.671986,45.683718
42402,M.-ILES/FACE AU 4485,-73.675966,45.683631
42403,M.-ILES/FACE AU 4485,-73.67603,45.683541
42404,M.-ILES/LEVASSEUR,-73.678097,45.683546
42405,M.-ILES/LEVASSEUR,-73.678032,45.683475
42406,M.-ILES/LANCTOT,-73.682578,45.683863
42407,M.-ILES/LANCTOT,-73.682591,45.683791
42408,M.-ILES/ORMES,-73.685017,45.683751
42409,MIRELLE/BEATRICE,-73.579719,45.663726
42410,MIRELLE/TRISTAN,-73.585926,45.669202
42411,MIRELLE/CHIMENE,-73.587494,45.670811
42412,MIRELLE/M.-BARBEAU,-73.588677,45.671917
42413,MIRELLE/LEVESQUE,-73.579436,45.663295
42414,MIRELLE/CHARTRAND,-73.580902,45.664832
42415,MIRELLE/CHARTRAND,-73.581158,45.664895
42416,MIRELLE/ADRIEN,-73.582701,45.66646
42417,MIRELLE/ADRIEN,-73.582945,45.666487
42418,MIRELLE/ROMAIN,-73.583909,45.667548
42419,MIRELLE/ROMAIN,-73.584165,45.667602
42420,MIRELLE/TRISTAN,-73.585708,45.669184
42421,MONETTE/I.-PAVLOV,-73.710508,45.607303
42422,MONETTE/A.-BARBEAU,-73.709659,45.606297
42423,MONETTE/A.-BARBEAU,-73.709376,45.606253
42424,MONETTE/FACE AU 1635,-73.708231,45.604959
42425,MONETTE/FACE AU 1635,-73.707987,45.604942
42426,MONETTE/N.-BETHUNE,-73.706803,45.603612
42430,MONTGOLFIER/S. MARTIN,-73.789105,45.541615
42431,MONTROUGEAU/MARIAN,-73.814097,45.579936
42432,MONTROUGEAU/GILLES,-73.815568,45.581722
42433,MONTROUGEAU/GILLES,-73.81594,45.581802
42434,MONTROUGEAU/ANIK,-73.812448,45.578249
42435,MONTROUGEAU/MARIAN,-73.813686,45.579802
42436,MONTROUGEAU/DAGENAIS,-73.811494,45.577261
42437,MONTROUGEAU/ANIK,-73.811985,45.578088
42439,MONTROUGEAU/DAGENAIS,-73.810877,45.576912
42445,MONTY/GRAVEL,-73.577309,45.665465
42446,MONTY/LEVESQUE,-73.576204,45.664512
42447,M. MOULIN/LERY,-73.578744,45.672581
42448,M. MOULIN/LESSARD,-73.572229,45.666926
42449,M. MOULIN/M.-BARBEAU,-73.579502,45.673562
42450,GALERIES MOULIN,-73.582989,45.677037
42451,M. MOULIN/LA PERIERE,-73.581597,45.675477
42452,M. MOULIN/LA PERIERE,-73.58197,45.675647
42453,M. MOULIN/LERY,-73.57832,45.672483
42454,M. MOULIN/M.-BARBEAU,-73.579913,45.67366
42455,M. MOULIN/ROMAIN,-73.577381,45.67135
42456,M. MOULIN/ROMAIN,-73.57706,45.671296
42457,M. MOULIN/EGLISE,-73.57521,45.669362
42458,M. MOULIN/ADRIEN,-73.575518,45.66992
42459,M. MOULIN/CHARTRAND,-73.574323,45.668562
42460,M. MOULIN/CHARTRAND,-73.573835,45.6684
42461,M. MOULIN/LEVESQUE,-73.572203,45.666629
42466,N.-BETHUNE/I.-PAVLOV,-73.706917,45.61045
42467,N.-BETHUNE/R.-KOCH,-73.70805,45.611636
42468,N.-BETHUNE/R.-KOCH,-73.708294,45.611591
42469,N.-BETHUNE/P.-PINEL,-73.709413,45.612578
42470,N.-BETHUNE/P.-PINEL,-73.709708,45.612578
42471,N.-BETHUNE/S. ELZEAR,-73.711764,45.613996
42472,N.-BETHUNE/MONETTE,-73.706353,45.60337
42473,N.-BETHUNE/L.-DUROCHER,-73.705295,45.604874
42474,N.-BETHUNE/L.-DUROCHER,-73.705424,45.605117
42475,N.-BETHUNE/T.-ORSONNENS,-73.704585,45.607089
42476,N.-BETHUNE/T.-ORSONNENS,-73.704765,45.607278
42477,N.-BETHUNE/D.-ARNOLDI,-73.705272,45.609194
42478,N.-BETHUNE/D.-ARNOLDI,-73.705631,45.609247
42479,N.-BETHUNE/I.-PAVLOV,-73.706558,45.610379
42480,N. DAME/S. CHARLES,-73.74103,45.543553
42481,N. DAME/FACE AU 3870,-73.747845,45.541145
42482,N. DAME/JARRY,-73.749336,45.54072
42483,N. DAME/JARRY,-73.749557,45.540385
42484,N. DAME/85E AV.,-73.751027,45.539734
42485,N. DAME/85E AV.,-73.751,45.539419
42486,N. DAME/HAIFA,-73.752397,45.539053
42487,N. DAME/HAIFA,-73.752598,45.538786
42488,N. DAME/DOVER,-73.75572,45.538374
42489,N. DAME/DOVER,-73.756064,45.538058
42490,N. DAME/92E AV.,-73.756871,45.538138
42491,N. DAME/CHOMEDEY,-73.739277,45.543917
42492,N. DAME/92E AV.,-73.757024,45.537867
42493,N. DAME/ELISABETH,-73.759033,45.537701
42494,N. DAME/ELISABETH,-73.75925,45.537421
42495,N. DAME/FACE AU 4557,-73.762795,45.536917
42496,N. DAME/FACE AU 4540,-73.762563,45.536721
42497,N. DAME/100E AV.,-73.765631,45.536256
42498,N.-DAME/100E AV.,-73.764495,45.536336
42499,N. DAME/101E AV.,-73.767167,45.535648
42500,N. DAME/101E AV.,-73.767281,45.535351
42501,N. DAME/MELVILLE,-73.769634,45.534698
42503,N. DAME/MELVILLE,-73.769722,45.534401
42504,N. DAME/CHATELAINE,-73.772982,45.533322
42505,N. DAME/CHATELAINE,-73.773211,45.533052
42506,N-DAME/FACE 5085,-73.776078,45.532775
42507,N. DAME/FACE AU 5090,-73.77568,45.532605
42508,N. DAME/CLARENDON,-73.778214,45.532392
42509,N. DAME/CLARENDON,-73.778545,45.532094
42510,N. DAME/75E AV.,-73.741911,45.543056
42511,N. DAME/W.-LAURIER,-73.743926,45.542538
42512,N. DAME/W.-LAURIER,-73.74341,45.54256
42513,N. DAME/T.-CHAPAIS,-73.745282,45.542086
42514,N. DAME/80E AV.,-73.745832,45.541749
42515,N. DAME/CHOMEDEY,-73.739678,45.544095
42516,N. DAME/C. LABELLE,-73.748357,45.541216
42517,N.-D.-DE-FATIMA/BROUAGE,-73.683757,45.581273
42518,N.-D.-DE-FATIMA/FACE AU 506,-73.682587,45.579988
42519,N.-D.-DE-FATIMA/FACE AU 509,-73.682344,45.579997
42520,N.-D.-DE-FATIMA/METZ,-73.680786,45.578365
42521,N.-D.-DE-FATIMA/METZ,-73.680754,45.578581
42522,N.-D.-DE-FATIMA/KIROUAC,-73.691122,45.587865
42523,N.D.FATIMA/F.SEGUIN,-73.688371,45.585188
42524,N.D.FATIMA/F.SEGUIN,-73.688063,45.585144
42525,N.-D.-DE-FATIMA/ANJOU,-73.686314,45.583347
42526,N.-D.-DE-FATIMA/ANJOU,-73.685981,45.583258
42527,N.-D.-DE-FATIMA/TASCHEREAU,-73.685453,45.582548
42528,N.-D.-DE-FATIMA/TASCHEREAU,-73.68512,45.582494
42529,N.-D.-DE-FATIMA/BROUAGE,-73.684104,45.581335
42530,OISEAUX/C. LABELLE,-73.785622,45.591732
42531,OISEAUX/AIGLON,-73.774885,45.590754
42532,OISEAUX/CYGNES,-73.78189,45.586986
42533,OISEAUX/AIGLON,-73.775779,45.588938
42534,OISEAUX/GERFAUT,-73.778579,45.586204
42535,OISEAUX/ENGOULEVENT,-73.776588,45.587285
42536,OISEAUX/ENGOULEVENT,-73.776619,45.586946
42537,OISEAUX/ROUGE-GORGE,-73.778359,45.58646
42538,OISEAUX/BERGERONNETTES,-73.775659,45.588653
42539,OISEAUX/CYGNES,-73.781533,45.586876
42540,OISEAUX/AIGLON,-73.774787,45.590508
42541,OISEAUX/C. LABELLE,-73.785864,45.591888
42542,OISEAUX/ROUGE-GORGE,-73.781034,45.588394
42543,OISEAUX/VANNEAU,-73.773727,45.591454
42544,OISEAUX/ROSSIGNOLS,-73.772342,45.591914
42545,OISEAUX/VOLIERE(OUEST),-73.78247,45.592023
42546,OISEAUX/VOLIERE(OUEST),-73.782062,45.592055
42547,OISEAUX/TOURTERELLES,-73.780704,45.590362
42548,OISEAUX/TOURTERELLES,-73.780395,45.59031
42549,OISEAUX/ROUGE-GORGE,-73.781132,45.588669
42550,OISEAUX/PINTADES,-73.773604,45.591725
42551,O.-CHAUVEAU/CHATILLON,-73.754303,45.618858
42552,O.-CHAUVEAU/THIBAULT,-73.754811,45.620468
42553,O.-CHAUVEAU/VALAIS,-73.752122,45.615795
42554,O.-CHAUVEAU/CHATILLON,-73.753995,45.618715
42555,O.-CHAUVEAU/CORINTHE,-73.750371,45.614017
42556,O.-CHAUVEAU/VALAIS,-73.751763,45.615678
42557,O.-CHAUVEAU/CORINTHE,-73.750037,45.613945
42558,PRAIRIES/BRIEN,-73.707363,45.546868
42561,PARC/BEGIN,-73.665127,45.607954
42562,PARC/LESAGE,-73.66726,45.609733
42565,PARC/MORIN,-73.659652,45.603175
42566,PARC/MORIN,-73.659908,45.603237
42567,PARC/F.-FOUCAULT,-73.662492,45.605735
42568,PARC/F.-FOUCAULT,-73.662762,45.605825
42569,PARC/BEGIN,-73.664896,45.607936
42570,PARC-DES-ERABLES/TERRASSES,-73.766991,45.633685
42571,PARC-DES-ERABLES/AMYOT,-73.769081,45.639272
42572,PARC-DES-ERABLES/AMYOT,-73.769224,45.639187
42573,PATRIOTES/MANTHET,-73.780366,45.607369
42574,PATRIOTES/ROI-DU-NORD,-73.780762,45.609528
42575,PATRIOTES/ROI-DU-NORD,-73.78098,45.609707
42576,PATRIOTES/JE-ME-SOUVIENS,-73.78135,45.611794
42577,PATRIOTES/JE-ME-SOUVIENS,-73.781569,45.612009
42578,PATRIOTES/NADON,-73.782256,45.615023
42579,PATRIOTES/NADON,-73.782405,45.61513
42580,PATRIOTES/S. ROSE,-73.78267,45.616504
42581,PERRON/FACE AU 640,-73.74727,45.631912
42582,PERRON/FACE AU 635,-73.747501,45.63201
42583,ERABLES/PEUPLIERS,-73.881071,45.531771
42584,PIE-IX/CASTILLE,-73.637162,45.590948
42585,PRAIRIES/FACE AU 23,-73.678452,45.556977
42586,PRAIRIES/FACE AU 122,-73.686777,45.552806
42587,PRAIRIES/ANSE-BLEUE,-73.687864,45.552399
42588,PRAIRIES/ANSE-BLEUE,-73.688404,45.552093
42589,PRAIRIES/FACE AU 151,-73.690501,45.551891
42590,PRAIRIES/FACE AU 157,-73.690961,45.551773
42591,PRAIRIES/FACE AU 227,-73.695803,45.551729
42592,PRAIRIES/FACE AU 228,-73.696007,45.551603
42593,PRAIRIES/CROCHET,-73.699295,45.550697
42594,PRAIRIES/CROCHET,-73.699449,45.550526
42595,PRAIRIES/PACIFIQUE,-73.700753,45.549903
42597,PRAIRIES/PACIFIQUE,-73.701111,45.549555
42598,PRAIRIES/LAVAL,-73.70285,45.548999
42599,PRAIRIES/LAVAL,-73.702977,45.54881
42600,PRAIRIES/B.PASTEUR,-73.705663,45.547761
42601,PRAIRIES/B.PASTEUR,-73.705816,45.547581
42602,PRAIRIES/BRIEN,-73.707287,45.547075
42603,PRAIRIES/DUSSAULT,-73.709037,45.545911
42604,PRAIRIES/DUSSAULT,-73.709151,45.545694
42605,PRAIRIES/GIROUX,-73.710621,45.544972
42606,PRAIRIES/TALBOT,-73.680638,45.555659
42607,PRAIRIES/GIROUX,-73.710749,45.544765
42608,PRAIRIES/VERDI,-73.711848,45.544196
42609,PRAIRIES/AUBRY,-73.711987,45.543936
42610,PRAIRIES/CLERMONT,-73.713163,45.543096
42611,PRAIRIES/CLERMONT,-73.713302,45.542789
42612,PRAIRIES/MICRO,-73.715679,45.541462
42613,PRAIRIES/MICRO,-73.715935,45.541282
42614,PRAIRIES/A.-FRAPPIER,-73.717623,45.54091
